frame_id,sequence,sep_raw,sep_aug,delta
000988,00,0.16647502684470486,0.4585567735689545,0.2920817467242497
000989,00,0.1862241097759781,0.4740114144334112,0.28778730465743313
000990,00,0.24552574202827013,0.47449827363053537,0.22897253160226524
000991,00,0.25481960272082943,0.4739549632271948,0.2191353605063654
000992,00,0.33809469931212655,0.5345231283389115,0.19642842902678492
000993,00,0.3001262859148053,0.5363654436794129,0.23623915776460758
000994,00,0.283859370035798,0.5282027452577999,0.2443433752220019
000995,00,0.28400272834601814,0.514116366374407,0.2301136380283889
000996,00,0.24273751032534388,0.4567995687604981,0.21406205843515422
000997,00,0.24311191188652737,0.4320837116766188,0.18897179979009143
000998,00,0.22475992925672603,0.41093347875504693,0.1861735494983209
000999,00,0.22239330387453493,0.3925975084820983,0.17020420460756336
001000,00,0.18220230558763859,0.36162921186770086,0.17942690628006228
001001,00,0.14272916138092168,0.3116769253380128,0.1689477639570911
001002,00,0.14668135429750287,0.30272967842178794,0.15604832412428507
001003,00,0.18102701783000497,0.3170704298898235,0.1360434120598185
001004,00,0.18076747151385406,0.2988754326138271,0.11810796109997304
001005,00,0.19271405078206008,0.2737413508937494,0.08102730011168932
001006,00,0.1773477482619787,0.2550567618228299,0.07770901356085119
001007,00,0.1601916475512333,0.22655297666690763,0.06636132911567433
001008,00,0.17574435418412016,0.2231152332048236,0.047370879020703444
001009,00,0.18519292584076774,0.21522130161748063,0.030028375776712884
001010,00,0.18370212908433076,0.21311997966257645,0.029417850578245697
001011,00,0.21062997618282991,0.22162556998005584,0.010995593797225922
001012,00,0.23577826600878685,0.23663291752241666,0.0008546515136298172
001013,00,0.24097359772443705,0.24104511350212077,7.15157776837172e-05
001014,00,0.22880553715518454,0.25599294663474853,0.027187409479563995
001015,00,0.2040223174991477,0.2863479907765051,0.08232567327735738
001016,00,0.21661966059937005,0.3381792957488358,0.12155963514946577
001017,00,0.22292589533276255,0.38199161257198205,0.1590657172392195
001018,00,0.210414680938845,0.42516008162652746,0.21474540068768247
001019,00,0.24365523253146754,0.47873323558542374,0.2350780030539562
001020,00,0.2502603979054252,0.5077255696852429,0.25746517177981765
001021,00,0.2856537457434804,0.5557821304972391,0.2701283847537587
001022,00,0.30916955138096414,0.5817149373737068,0.2725453859927427
001023,00,0.3049186526602172,0.5638921940511702,0.25897354139095297
001024,00,0.33451079681724155,0.5290940598939087,0.19458326307666712
001025,00,0.32187312465149925,0.47072985890152075,0.1488567342500215
001026,00,0.3223114329455568,0.4395178882416618,0.11720645529610502
001027,00,0.39532909342685607,0.42453230560532307,0.029203212178466997
001028,00,0.41820022246164834,0.4080913239417149,-0.010108898519933462
001029,00,0.4414318146479082,0.357497795373683,-0.08393401927422522
001030,00,0.49990120314233016,0.34095867908044075,-0.1589425240618894
001031,00,0.47567973757217824,0.32132002323434455,-0.1543597143378337
001032,00,0.4670042376301841,0.3167223938121336,-0.15028184381805054
001033,00,0.4406779111294735,0.35188691345530865,-0.08879099767416487
001034,00,0.47992139991595845,0.3978089993794669,-0.08211240053649155
001035,00,0.5588540957157179,0.43977652747101387,-0.119077568244704
001036,00,0.5612040763925292,0.468784841576624,-0.09241923481590525
001037,00,0.4390236769085094,0.44829391102634675,0.00927023411783734
001038,00,0.3924220460139332,0.4558389654319754,0.06341691941804217
001039,00,0.347649345476672,0.4728579594691258,0.1252086139924538
001040,00,0.34711438701606256,0.48456464978321023,0.13745026276714767
001041,00,0.37415672722948573,0.5010943195292212,0.1269375922997355
001042,00,0.4039557269110374,0.4748654770499721,0.07090975013893469
001043,00,0.3932549630062873,0.45875364548589503,0.06549868247960772
001044,00,0.3870455438203948,0.43370581804399105,0.046660274223596254
001045,00,0.368187170677911,0.41385005447530837,0.04566288379739736
001046,00,0.41770196871285237,0.45079744885122025,0.03309548013836788
001047,00,0.44689456521471554,0.4522455427524511,0.005350977537735557
001048,00,0.42893179474805737,0.41375366781758405,-0.015178126930473324
001049,00,0.4347734314736671,0.40776059829856365,-0.027012833175103446
001050,00,0.4261540588177883,0.4252746038710576,-0.0008794549467306956
001051,00,0.43560929721732655,0.4825708783627492,0.04696158114542265
001052,00,0.4649438267088255,0.5701429833837999,0.10519915667497437
001053,00,0.48503004374719916,0.6152661992870255,0.13023615553982637
001054,00,0.5309344132750973,0.6433491653775611,0.11241475210246388
001055,00,0.520367941613901,0.6503697209517321,0.13000177933783108
001056,00,0.44879221396914964,0.6279630665679238,0.17917085259877413
001057,00,0.41307526485753604,0.578276826718038,0.165201561860502
001058,00,0.42298869498645275,0.5468684270364523,0.12387973204999958
001059,00,0.42965450414565387,0.48989911200549907,0.0602446078598452
001060,00,0.38071005660448615,0.43160872249281407,0.05089866588832792
001061,00,0.397345701738494,0.4082477855724306,0.010902083833936593
001062,00,0.4798651672056858,0.3953121116136864,-0.08455305559199938
001063,00,0.5161544358883466,0.3837483355280087,-0.13240610036033795
001064,00,0.5873676952748111,0.39754486915199544,-0.1898228261228157
001065,00,0.6338862884477663,0.4238045763773672,-0.2100817120703991
001066,00,0.5549952422171603,0.4372486449590571,-0.11774659725810327
001067,00,0.4990125001840033,0.4959411761871692,-0.0030713239968340744
001068,00,0.5760072972414805,0.5514020592793635,-0.024605237962117
001069,00,0.6116360778873753,0.5542108206362099,-0.05742525725116543
001070,00,0.6054969187232142,0.524190301566944,-0.08130661715627019
001071,00,0.5800793391452319,0.5101328459887258,-0.06994649315650614
001072,00,0.4940999395858534,0.5093823740234654,0.015282434437612014
001073,00,0.42249084677059623,0.49879510426202045,0.07630425749142422
001074,00,0.37959804154849514,0.5062334122593759,0.12663537071088077
001075,00,0.3948595294740507,0.5285027026124388,0.13364317313838814
001076,00,0.4521464387179004,0.5827489778405189,0.13060253912261854
001077,00,0.47894984164976306,0.5989500346957493,0.12000019304598619
001078,00,0.5269004671739023,0.6205097975708717,0.09360933039696939
001079,00,0.5346216262169788,0.6559417149694209,0.12132008875244205
001080,00,0.5685345697954812,0.6791126646715294,0.1105780948760482
001081,00,0.6000302151584634,0.7327712847603317,0.13274106960186827
001082,00,0.5997986582918456,0.7099742710629453,0.11017561277109966
001083,00,0.583533823932907,0.6811475764074632,0.09761375247455617
001084,00,0.5388540601922834,0.6424131359675137,0.10355907577523027
001085,00,0.5253424494868333,0.6408237109098536,0.11548126142302029
001086,00,0.5549221934713052,0.6925060441273547,0.1375838506560495
001087,00,0.5336181973389336,0.6992706302667123,0.16565243292777876
001088,00,0.49028119378038476,0.7042349869933521,0.2139537932129673
001089,00,0.48265482025138673,0.6656441619340573,0.18298934168267056
001090,00,0.4443102322104312,0.6260532149966364,0.18174298278620515
001091,00,0.415214476203723,0.607492706614492,0.19227823041076897
001092,00,0.39642610843746073,0.6270575275109236,0.23063141907346285
001093,00,0.3450506448255322,0.6083193359905694,0.2632686911650372
001094,00,0.35567637472944214,0.597473849875221,0.24179747514577887
001095,00,0.40518328509309726,0.6412857879416174,0.23610250284852013
001096,00,0.4226432974173679,0.6250724466610008,0.20242914924363292
001097,00,0.42828984827338323,0.5859361189931105,0.15764627071972726
001098,00,0.4239443425003129,0.5410695146497025,0.11712517214938967
001099,00,0.44382216027971483,0.5332763640954702,0.08945420381575536
001100,00,0.48154375855879483,0.5458825208355496,0.06433876227675472
001101,00,0.47717275918844654,0.5273016940628347,0.05012893487438813
001102,00,0.4786383694888538,0.5364499887379207,0.057811619249066915
001103,00,0.47190861836401754,0.5386511823751441,0.06674256401112655
001104,00,0.47625141201990057,0.5378501717510165,0.06159875973111589
001105,00,0.5023809214300609,0.5483855362246917,0.046004614794630805
001106,00,0.5136890255215236,0.5567446576753345,0.04305563215381092
001107,00,0.5018770831997648,0.5525145851798596,0.05063750198009487
001108,00,0.49355970175458813,0.5344878204316599,0.040928118677071745
001109,00,0.46837692988562507,0.5364655328901288,0.0680886030045037
001110,00,0.3960276476710427,0.5296966921450201,0.13366904447397743
001111,00,0.38021548198514227,0.5470359036909529,0.16682042170581063
001112,00,0.36578353481670606,0.5599016081567062,0.19411807334000014
001113,00,0.35283840431184754,0.5625988072251568,0.20976040291330922
001114,00,0.3391556862302306,0.5861235386509519,0.24696785242072128
001115,00,0.3408446085440097,0.5934782336510972,0.2526336251070875
001116,00,0.3419718346833496,0.6087876399590337,0.26681580527568416
001117,00,0.3318588274851905,0.6225541405105128,0.2906953130253223
001118,00,0.34276607842183293,0.6423238349118467,0.2995577564900138
001119,00,0.35833860097273523,0.6646208220220595,0.3062822210493243
001120,00,0.3801513062791364,0.718126867096762,0.3379755608176256
001121,00,0.41299444156525283,0.7578343061848274,0.34483986461957455
001122,00,0.40227669856987347,0.7457363449817297,0.3434596464118562
001123,00,0.4148907401318794,0.7496143115111361,0.33472357137925673
001124,00,0.45464699205228293,0.78011410616556,0.32546711411327706
001125,00,0.4754743483887468,0.8075439043053033,0.3320695559165565
001126,00,0.4872091595317576,0.8330241383395341,0.34581497880777656
001127,00,0.4931264389199397,0.8487912480320818,0.35566480911214216
001128,00,0.4894611185516385,0.8282416882704144,0.33878056971877596
001129,00,0.5036851443298876,0.8309653560761383,0.32728021174625066
001130,00,0.48811154209837715,0.7925540887864053,0.30444254668802817
001131,00,0.497707973557325,0.7797380268636392,0.28203005330631425
001132,00,0.4952305386780552,0.750226574587608,0.2549960359095528
001133,00,0.4814503011712897,0.732174525125639,0.2507242239543493
001134,00,0.48502778233240074,0.6996109124213481,0.21458313008894736
001135,00,0.5069151681979666,0.6979985138440338,0.19108334564606722
001136,00,0.5129406396738118,0.6706906540016425,0.15775001432783076
001137,00,0.49712437633021156,0.6179856906284078,0.12086131429819624
001138,00,0.48288504349715844,0.5883462645889721,0.10546122109181366
001139,00,0.498935818256121,0.5883097176867913,0.08937389943067031
001140,00,0.5062521072280178,0.5550378080913168,0.04878570086329892
001141,00,0.537383659818847,0.5246310163986362,-0.012752643420210763
001142,00,0.5627636265394111,0.5098304431935753,-0.052933183345835855
001143,00,0.5716230654191138,0.4815330210465774,-0.09009004437253637
001144,00,0.5712783367222884,0.45093895473113443,-0.12033938199115402
001145,00,0.5294464018637989,0.42554884207941607,-0.10389755978438281
001146,00,0.5494666651601684,0.39840496918731366,-0.15106169597285474
001147,00,0.47658742853643754,0.3725549997300892,-0.10403242880634833
001148,00,0.48214077128101557,0.36259077656967986,-0.1195499947113357
001149,00,0.4902679882992845,0.3470356300935247,-0.14323235820575975
001150,00,0.4736308293696493,0.3181084436327002,-0.1555223857369491
001151,00,0.5210220350157422,0.32022537878286755,-0.20079665623287463
001152,00,0.5583775450561559,0.3159261953144633,-0.24245134974169258
001153,00,0.5717151151320659,0.31104805155770365,-0.2606670635743622
001154,00,0.519266577544763,0.3060015649729924,-0.2132650125717706
001155,00,0.4567365304509743,0.30187954328286065,-0.15485698716811364
001156,00,0.3778968656672209,0.3002644995437215,-0.07763236612349944
001157,00,0.32497790149376177,0.28829835275208965,-0.03667954874167212
001158,00,0.2820854504831736,0.28980128347713,0.007715832993956395
001159,00,0.2781221503511111,0.2831211647422268,0.004999014391115719
001160,00,0.27293259918224316,0.2861880852228335,0.013255486040590347
001161,00,0.27146036375650107,0.2838120704037128,0.012351706647211746
001162,00,0.27361168456307033,0.2766284336224354,0.0030167490593650537
001163,00,0.2951191819205262,0.2797966920693319,-0.015322489851194332
001164,00,0.27512386985828624,0.2650620955731658,-0.01006177428512045
001165,00,0.2705901581958968,0.26066780643017956,-0.009922351765717263
001166,00,0.24635160242862253,0.23795133538029276,-0.008400267048329774
001167,00,0.23007994534550605,0.22622503886886758,-0.00385490647663847
001168,00,0.2160292209196465,0.20874554697077619,-0.007283673948870306
001169,00,0.20409792753974543,0.20139220704067431,-0.0027057204990711126
001170,00,0.20757790930589948,0.20115689311760926,-0.006421016188290218
001171,00,0.21304796996274594,0.20373080403142016,-0.009317165931325783
001172,00,0.20599749708176596,0.19915199349246085,-0.0068455035893051075
001173,00,0.20126555082062125,0.20419922005487395,0.0029336692342527004
001174,00,0.20127976995209734,0.20543850890419163,0.0041587389520942875
001175,00,0.20641577166291294,0.2167857464574537,0.010369974794540743
001176,00,0.22230696141401773,0.2361688683435594,0.013861906929541673
001177,00,0.23128687493164485,0.24188719463463806,0.010600319702993216
001178,00,0.24560264031524529,0.2521647358958165,0.00656209558057122
